ID_PARTIDA,ID_SET,TIMEA,TIMEB,ATAQUE_A,SAQUE_A,BLOQUEIO_A,RECEPCAO_A,LEVANTAMENTO_A,DEFESA_A,ATAQUE_B,SAQUE_B,BLOQUEIO_B,RECEPCAO_B,LEVANTAMENTO_B,DEFESA_B,FASE_FINAL,VENCEU_SET_A_ANTERIOR,VENCEU_SET_B_ANTERIOR,VENCEU_SET_A,VENCEU_SET_B
16157,3,Argentina,Netherlands,33.333888888888886,-4.0,-14.286428571428571,7.6923076923076925,22.225,20.0,7.691538461538462,-27.77722222222222,-40.0,27.272727272727273,23.075000000000003,8.334166666666667,False,True,False,True,False
16157,4,Argentina,Netherlands,20.69,-4.761904761904762,-25.00125,25.002499999999998,18.51851851851852,0.0006250000000003197,56.001999999999995,-16.6675,-22.22222222222222,25.0,21.73913043478261,-0.0008333333333337597,False,True,False,False,True
16157,5,Argentina,Netherlands,36.36363636363637,-14.284285714285716,25.0,-28.572857142857142,0.0,33.333333333333336,11.112222222222222,-18.180909090909093,-50.0,0.0,0.0,50.0,False,False,True,True,False
16158,1,Brazil,USA,55.997600000000006,-8.332083333333333,-13.335333333333333,16.665555555555557,29.17,40.0,19.35516129032258,-0.0005000000000002558,-50.0,4.761904761904762,16.131612903225808,14.285714285714286,False,,,True,False
16158,2,Brazil,USA,16.666666666666668,-18.181818181818183,-50.00083333333333,-7.142857142857143,4.3478260869565215,72.72727272727273,48.001999999999995,-33.33208333333334,-27.271818181818183,5.882941176470588,30.766153846153845,83.335,False,True,False,False,True
16158,3,Brazil,USA,38.0947619047619,-0.00041666666666687985,-22.22222222222222,23.076923076923077,38.095238095238095,55.553333333333335,4.1675,-18.75,-36.36363636363637,18.18136363636364,16.665,25.0,False,False,True,True,False
16158,4,Brazil,USA,50.00230769230769,-11.999600000000001,-33.3325,5.882352941176471,23.076923076923077,30.77,39.28678571428571,-19.04714285714286,-40.00066666666667,9.997,25.00392857142857,36.36454545454546,False,True,False,True,False
16159,1,Canada,Germany,48.0,-16.666666666666668,22.221111111111114,33.33222222222222,24.0,42.857142857142854,17.857499999999998,-9.523333333333333,0.0,30.0,11.11111111111111,53.848461538461535,False,,,True,False
16159,2,Canada,Germany,19.23346153846154,-11.11111111111111,-55.55555555555556,15.791578947368421,18.51814814814815,21.05263157894737,50.00147058823529,-20.83375,0.0,12.501249999999999,6.06,79.9995,False,True,False,False,True
16159,3,Canada,Germany,38.46153846153846,-4.761904761904762,-66.66777777777777,9.090909090909092,23.075769230769232,53.846923076923076,51.72241379310345,-4.0,14.285714285714286,36.840526315789475,14.281071428571428,33.33466666666667,False,False,True,False,True
16159,4,Canada,Germany,14.814074074074075,-18.18136363636364,-11.112222222222222,14.999500000000001,11.535384615384613,6.248125,26.666999999999998,-12.499166666666667,20.0,49.99944444444444,20.000333333333334,92.3076923076923,False,False,True,False,True
16160,1,Canada,Japan,31.036896551724137,-13.635454545454547,-69.23076923076923,18.18136363636364,35.715714285714284,27.271818181818183,52.17434782608696,-11.999600000000001,-50.0,11.764705882352942,8.698695652173912,5.881176470588235,False,,,False,True
16160,2,Canada,Japan,29.031935483870967,5.263684210526316,-28.570714285714285,18.180454545454545,35.48774193548387,12.502083333333333,47.223055555555554,0.0,-37.5,-5.555555555555555,19.998285714285714,72.0008,False,False,True,False,True
16160,3,Canada,Japan,41.38034482758621,12.0,-18.182727272727274,12.500416666666666,19.997333333333337,0.0,45.8325,4.000800000000001,-37.500625,0.0,25.002916666666668,0.0,False,False,True,True,False
16160,4,Canada,Japan,4.760952380952382,-33.333999999999996,-42.857142857142854,-9.999500000000001,4.761904761904762,-7.69076923076923,34.78260869565217,-4.000800000000001,12.5,30.0,20.833333333333332,74.999375,False,True,False,False,True
16161,1,Germany,Iran,39.286071428571425,-26.084347826086955,-53.84615384615385,9.523809523809524,17.856428571428573,23.076153846153847,35.714285714285715,-12.0,-0.0006666666666660604,17.647058823529413,14.2875,15.386153846153844,False,,,False,True
16161,2,Germany,Iran,43.998400000000004,-12.0,-46.153076923076924,0.0004761904761900431,16.003200000000003,38.46153846153846,47.82521739130435,-0.00040000000000020466,-30.000999999999998,-4.999,13.638636363636362,-6.248749999999999,False,False,True,False,True
16161,3,Germany,Iran,7.1432142857142855,-37.5,-62.50125,14.285238095238096,27.588965517241377,55.55555555555556,46.666000000000004,-11.999600000000001,7.143571428571428,10.0,26.667333333333332,18.181818181818183,False,False,True,False,True
16162,1,Serbia,USA,26.31578947368421,-29.1675,-21.428571428571427,26.31578947368421,12.82076923076923,63.1578947368421,12.904516129032256,-17.391739130434782,-33.33380952380952,19.99866666666667,31.03448275862069,68.42105263157895,False,,,True,False
16162,2,Serbia,USA,18.51814814814815,-9.999500000000001,-15.384615384615385,5.0,33.33296296296297,23.528823529411767,39.28642857142857,-8.333333333333334,-9.091818181818182,11.11111111111111,34.47931034482759,30.767692307692307,False,True,False,False,True
16162,3,Serbia,USA,24.000799999999998,-21.052105263157895,-50.0,-4.761904761904762,23.998800000000003,-19.997999999999998,47.826521739130435,-12.0,11.11,7.141428571428571,47.61619047619048,5.881176470588237,False,False,True,False,True
16162,4,Serbia,USA,14.814074074074075,-4.546818181818182,-66.66666666666667,-5.2631578947368425,25.0025,-18.75125,50.00090909090909,-8.333333333333334,0.0,11.11111111111111,20.83083333333333,12.5,False,False,True,False,True
16163,1,Argentina,Slovenia,70.58882352941177,-16.0,-10.0,39.99933333333333,31.581052631578945,-11.11111111111111,31.9996,-28.571428571428573,-33.333333333333336,44.998000000000005,24.000799999999998,37.49875,False,,,True,False
16163,2,Argentina,Slovenia,39.285000000000004,-23.80952380952381,-36.36545454545455,22.728181818181817,25.925185185185185,53.334666666666664,39.13130434782609,0.0020000000000004545,0.0011111111111116794,46.665333333333336,27.26954545454545,33.333333333333336,False,True,False,False,True
16163,3,Argentina,Slovenia,28.570285714285713,-22.72681818181818,-60.0,23.80809523809524,32.35205882352941,59.091818181818184,42.308076923076925,-4.165833333333333,-0.0007142857142860797,29.412941176470586,20.0024,10.525789473684211,False,False,True,False,True
16163,4,Argentina,Slovenia,13.333333333333334,-28.57095238095238,-40.0,61.11333333333333,26.665666666666667,84.61538461538461,37.5,-28.0,0.0,46.666000000000004,18.52074074074074,84.61538461538461,False,False,True,False,True
16164,1,China,Netherlands,16.129677419354838,-10.0,-14.285714285714286,28.57095238095238,23.333333333333332,6.666666666666667,42.309230769230766,-8.332916666666668,0.0,5.882352941176471,7.691538461538461,69.23076923076923,False,,,False,True
16164,2,China,Netherlands,27.586206896551722,-18.18136363636364,-12.49875,13.04304347826087,31.03448275862069,44.443333333333335,34.78260869565217,-3.9991999999999996,-26.666666666666668,6.250625,21.73913043478261,45.45363636363636,False,False,True,False,True
16164,3,China,Netherlands,-20.69,4.545454545454546,6.666666666666667,10.0,17.243448275862068,66.665,16.0016,-16.667083333333334,41.6675,0.0015000000000000568,19.9976,63.63727272727272,False,False,True,False,True
16165,1,Brazil,Bulgaria,60.869565217391305,-19.999200000000002,-41.666666666666664,14.285,28.568095238095236,23.528823529411767,38.708387096774196,-31.81772727272727,-40.001,14.998499999999998,25.0,-17.645294117647058,False,,,True,False
16165,2,Brazil,Bulgaria,44.44555555555556,0.00041666666666687985,-18.180909090909093,28.572142857142858,22.22277777777778,14.285714285714286,19.999000000000002,-22.22277777777778,-60.001,-10.000499999999999,19.04619047619048,60.0,False,True,False,True,False
16165,3,Brazil,Bulgaria,39.998400000000004,-12.0,0.0,33.333333333333336,29.165000000000003,46.15538461538461,-0.0007142857142860797,-20.0,-44.44555555555556,0.0015000000000000568,10.717142857142859,16.665000000000003,False,True,False,True,False
16166,1,Cuba,Japan,40.91,-22.72772727272727,-50.0,30.002,27.272727272727273,-20.0,59.08909090909091,-16.66625,-66.66777777777777,6.668666666666667,31.814999999999998,15.384615384615385,False,,,False,True
16166,2,Cuba,Japan,5.263684210526315,-29.41176470588235,-7.144285714285713,22.72681818181818,22.72909090909091,-62.50125,27.58586206896552,-12.0,-14.285714285714286,25.00333333333333,48.275862068965516,59.998666666666665,False,False,True,False,True
16166,3,Cuba,Japan,42.10473684210526,-36.36454545454546,16.665000000000003,26.313684210526315,33.333333333333336,-33.335,50.0,-20.83375,-42.857142857142854,23.076923076923077,53.336,-24.99875,False,False,True,False,True
16167,1,Iran,Italy,28.0004,-5.0,-19.997999999999998,-9.524761904761904,23.076923076923077,29.41176470588235,38.46269230769231,8.334583333333335,-9.998999999999999,22.223333333333333,20.836666666666666,30.77,False,,,False,True
16167,2,Iran,Italy,3.4482758620689653,-12.49875,-60.0,9.523809523809524,14.285,20.0005,47.9988,-11.9992,-6.25,21.428571428571427,33.333333333333336,42.857142857142854,False,False,True,False,True
